Radar_range,Time.slot0,Time.slot1,Time.slot2,Time.slot3,Time.slot4,Time.slot5,Time.slot6,Time.slot7,Time.slot8,Time.slot9,Time.slot10,Time.slot11,Time.slot12,Time.slot13
0.47435897435897434,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.01
0.4807692307692308,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0
0.48717948717948717,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.02
0.4935897435897436,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.03
0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.06
0.5064102564102564,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.61,0.01,0.0,0.0,0.0,0.06
0.5128205128205128,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.61,0.02,0.0,0.0,0.0,0.07
0.5192307692307693,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.01,0.62,0.02,0.0,0.0,0.0,0.07
0.5256410256410257,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.04,0.57,0.0,0.0,0.0,0.0,0.09
0.532051282051282,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.01,0.57,0.0,0.0,0.0,0.0,0.09
0.5384615384615384,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.01,0.55,0.0,0.0,0.0,0.0,0.1
0.5448717948717948,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.02,0.54,0.0,0.0,0.0,0.0,0.1
0.5512820512820513,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.02,0.54,0.01,0.0,0.0,0.0,0.11
0.5576923076923077,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.02,0.52,0.01,0.0,0.0,0.0,0.12
0.5641025641025641,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.04,0.5,0.03,0.0,0.0,0.0,0.13
0.5705128205128205,0.0,0.02,0.56,0.02,0.0,0.0,0.0,0.04,0.49,0.03,0.0,0.0,0.0,0.15
0.5769230769230769,0.0,0.03,0.61,0.03,0.0,0.0,0.0,0.1,0.48,0.03,0.0,0.0,0.0,0.17
0.5833333333333334,0.0,0.03,0.63,0.03,0.0,0.0,0.0,0.14,0.49,0.03,0.0,0.0,0.0,0.17
0.5897435897435898,0.0,0.04,0.58,0.03,0.0,0.0,0.0,0.12,0.49,0.03,0.0,0.0,0.0,0.17
0.5961538461538461,0.0,0.04,0.52,0.03,0.0,0.0,0.0,0.11,0.48,0.03,0.0,0.0,0.0,0.15
0.6025641025641025,0.0,0.04,0.48,0.04,0.0,0.0,0.0,0.09,0.47,0.03,0.0,0.0,0.0,0.14
0.6089743589743589,0.0,0.05,0.48,0.04,0.0,0.0,0.0,0.07,0.47,0.03,0.0,0.0,0.0,0.17
0.6153846153846154,0.0,0.06,0.47,0.03,0.0,0.0,0.0,0.07,0.42,0.03,0.0,0.0,0.0,0.17
0.6217948717948718,0.0,0.06,0.46,0.03,0.0,0.0,0.0,0.06,0.4,0.03,0.0,0.0,0.0,0.17
0.6282051282051282,0.0,0.06,0.47,0.02,0.0,0.0,0.0,0.07,0.38,0.06,0.0,0.0,0.0,0.04
0.6346153846153846,0.0,0.07,0.46,0.03,0.0,0.0,0.0,0.09,0.36,0.06,0.0,0.0,0.0,0.19
0.6410256410256411,0.0,0.08,0.46,0.02,0.0,0.0,0.0,0.1,0.25,0.08,0.0,0.0,0.0,0.2
0.6474358974358975,0.0,0.09,0.45,0.03,0.0,0.0,0.0,0.12,0.22,0.07,0.0,0.0,0.0,0.14
0.6538461538461539,0.0,0.11,0.45,0.05,0.0,0.0,0.0,0.15,0.33,0.08,0.0,0.0,0.0,0.16
0.6602564102564102,0.0,0.11,0.44,0.05,0.0,0.0,0.0,0.19,0.32,0.08,0.0,0.0,0.0,0.23
0.6666666666666666,0.0,0.11,0.43,0.08,0.0,0.0,0.0,0.19,0.27,0.1,0.0,0.0,0.0,0.23
0.6730769230769231,0.0,0.12,0.42,0.04,0.0,0.0,0.0,0.19,0.27,0.1,0.0,0.0,0.0,0.23
0.6794871794871795,0.0,0.12,0.43,0.04,0.0,0.0,0.0,0.19,0.27,0.09,0.0,0.0,0.0,0.23
0.6858974358974359,0.0,0.12,0.4,0.04,0.0,0.0,0.0,0.12,0.27,0.1,0.0,0.0,0.0,0.23
0.6923076923076923,0.0,0.12,0.36,0.03,0.0,0.0,0.0,0.11,0.26,0.1,0.0,0.0,0.0,0.14
0.6987179487179487,0.0,0.11,0.33,0.03,0.0,0.0,0.0,0.11,0.22,0.1,0.0,0.0,0.0,0.12
0.7051282051282052,0.0,0.09,0.31,0.01,0.0,0.0,0.0,0.11,0.23,0.1,0.0,0.0,0.0,0.12
0.7115384615384616,0.0,0.12,0.3,0.01,0.0,0.0,0.0,0.11,0.23,0.12,0.0,0.0,0.0,0.12
0.717948717948718,0.0,0.13,0.3,0.06,0.0,0.0,0.0,0.13,0.25,0.12,0.0,0.0,0.0,0.24
0.7243589743589743,0.0,0.13,0.27,0.06,0.0,0.0,0.0,0.14,0.22,0.11,0.0,0.0,0.0,0.25
0.7307692307692307,0.0,0.13,0.27,0.08,0.0,0.0,0.0,0.14,0.25,0.1,0.0,0.0,0.0,0.25
0.7371794871794872,0.0,0.12,0.27,0.08,0.0,0.0,0.0,0.18,0.25,0.11,0.0,0.0,0.0,0.26
0.7435897435897436,0.0,0.12,0.26,0.08,0.0,0.0,0.0,0.18,0.21,0.11,0.0,0.0,0.0,0.27
0.75,0.0,0.11,0.26,0.08,0.0,0.0,0.0,0.18,0.27,0.11,0.0,0.0,0.0,0.26
0.7564102564102564,0.0,0.09,0.29,0.08,0.0,0.0,0.0,0.16,0.38,0.11,0.0,0.0,0.0,0.26
0.7628205128205128,0.0,0.11,0.25,0.07,0.0,0.0,0.0,0.14,0.55,0.11,0.0,0.0,0.0,0.26
0.7692307692307693,0.0,0.1,0.28,0.07,0.0,0.0,0.0,0.16,0.42,0.13,0.0,0.0,0.0,0.26
0.7756410256410257,0.0,0.1,0.34,0.05,0.0,0.0,0.0,0.16,0.42,0.14,0.0,0.0,0.0,0.27
0.782051282051282,0.0,0.1,0.44,0.05,0.0,0.0,0.0,0.17,0.49,0.16,0.0,0.0,0.0,0.28
0.7884615384615384,0.0,0.13,0.53,0.05,0.0,0.0,0.0,0.17,0.6,0.17,0.0,0.0,0.0,0.28
0.7948717948717948,0.0,0.13,0.61,0.04,0.0,0.0,0.0,0.17,0.66,0.19,0.0,0.0,0.0,0.28
0.8012820512820513,0.0,0.15,0.69,0.04,0.0,0.0,0.0,0.2,0.61,0.2,0.0,0.0,0.0,0.29
0.8076923076923077,0.0,0.18,0.77,0.06,0.0,0.0,0.0,0.2,0.64,0.2,0.0,0.0,0.0,0.29
0.8141025641025641,0.0,0.18,0.78,0.06,0.0,0.0,0.0,0.2,0.76,0.21,0.0,0.0,0.0,0.31
0.8205128205128205,0.0,0.18,0.74,0.06,0.0,0.0,0.0,0.2,0.55,0.21,0.0,0.0,0.0,0.36
0.8269230769230769,0.0,0.18,0.77,0.06,0.0,0.0,0.0,0.2,0.48,0.2,0.0,0.0,0.0,0.3
0.8333333333333334,0.0,0.18,0.73,0.07,0.0,0.0,0.0,0.2,0.53,0.2,0.0,0.0,0.0,0.35
0.8397435897435898,0.0,0.25,0.72,0.09,0.0,0.0,0.0,0.18,0.54,0.21,0.0,0.0,0.0,0.35
0.8461538461538461,0.0,0.19,0.72,0.09,0.0,0.0,0.0,0.2,0.5,0.22,0.0,0.0,0.0,0.35
0.8525641025641025,0.0,0.19,0.72,0.11,0.0,0.0,0.0,0.2,0.5,0.22,0.0,0.0,0.0,0.32
0.8589743589743589,0.0,0.19,0.71,0.1,0.0,0.0,0.0,0.2,0.51,0.23,0.0,0.0,0.0,0.3
0.8653846153846154,0.0,0.19,0.74,0.11,0.0,0.0,0.0,0.2,0.45,0.24,0.0,0.0,0.0,0.3
0.8717948717948718,0.0,0.22,0.79,0.11,0.0,0.0,0.0,0.2,0.46,0.25,0.0,0.0,0.0,0.34
0.8782051282051282,0.0,0.23,0.99,0.11,0.0,0.0,0.0,0.18,0.46,0.25,0.0,0.0,0.0,0.33
0.8846153846153846,0.0,0.23,0.93,0.13,0.0,0.0,0.0,0.2,0.46,0.25,0.0,0.0,0.0,0.32
0.8910256410256411,0.0,0.26,0.78,0.14,0.0,0.0,0.0,0.22,0.51,0.25,0.0,0.0,0.0,0.31
0.8974358974358975,0.0,0.28,0.73,0.14,0.0,0.0,0.0,0.25,0.39,0.27,0.0,0.0,0.0,0.33
0.9038461538461539,0.0,0.27,0.73,0.16,0.0,0.0,0.0,0.25,0.37,0.27,0.0,0.0,0.0,0.32
0.9102564102564102,0.0,0.26,0.73,0.17,0.0,0.0,0.0,0.25,0.4,0.27,0.0,0.0,0.0,0.31
0.9166666666666666,0.0,0.26,0.72,0.19,0.0,0.0,0.0,0.24,0.37,0.28,0.0,0.0,0.0,0.3
0.9230769230769231,0.0,0.27,0.74,0.18,0.0,0.0,0.0,0.25,0.42,0.23,0.0,0.0,0.0,0.29
0.9294871794871795,0.0,0.26,0.67,0.18,0.0,0.0,0.0,0.24,0.28,0.21,0.0,0.0,0.0,0.28
0.9358974358974359,0.0,0.25,0.63,0.19,0.0,0.0,0.0,0.22,0.25,0.23,0.0,0.0,0.0,0.29
0.9423076923076923,0.0,0.26,0.51,0.19,0.0,0.0,0.0,0.21,0.17,0.24,0.0,0.0,0.0,0.31
0.9487179487179487,0.0,0.26,0.46,0.21,0.0,0.0,0.0,0.21,0.23,0.24,0.0,0.0,0.0,0.28
0.9551282051282052,0.0,0.26,0.56,0.23,0.0,0.0,0.0,0.24,0.21,0.26,0.0,0.0,0.0,0.31
0.9615384615384616,0.0,0.26,0.54,0.19,0.0,0.0,0.0,0.23,0.3,0.28,0.0,0.0,0.0,0.32
0.967948717948718,0.0,0.25,0.47,0.14,0.0,0.0,0.0,0.23,0.3,0.29,0.0,0.01,0.0,0.32
0.9743589743589743,0.0,0.28,0.44,0.14,0.0,0.0,0.0,0.23,0.26,0.28,0.0,0.01,0.0,0.33
0.9807692307692307,0.0,0.26,0.48,0.14,0.0,0.0,0.04,0.23,0.25,0.28,0.0,0.01,0.0,0.35
0.9871794871794872,0.0,0.26,0.45,0.17,0.0,0.0,0.02,0.23,0.28,0.26,0.0,0.0,0.0,0.36
0.9935897435897436,0.0,0.24,0.34,0.17,0.0,0.0,0.0,0.23,0.33,0.26,0.0,0.0,0.0,0.37
1.0,0.0,0.23,0.48,0.19,0.01,0.0,0.0,0.23,0.26,0.26,0.0,0.0,0.0,0.4
1.0064102564102564,0.0,0.21,0.37,0.2,0.0,0.0,0.0,0.25,0.35,0.28,0.0,0.0,0.0,0.38
1.0128205128205128,0.0,0.19,0.31,0.22,0.0,0.0,0.0,0.25,0.28,0.3,0.0,0.0,0.0,0.32
1.0192307692307692,0.0,0.19,0.13,0.23,0.0,0.0,0.0,0.23,0.24,0.31,0.0,0.0,0.0,0.29
1.0256410256410255,0.0,0.2,0.11,0.24,0.0,0.0,0.0,0.22,0.24,0.31,0.0,0.0,0.0,0.32
1.0320512820512822,0.0,0.21,0.07,0.24,0.0,0.0,0.0,0.24,0.24,0.32,0.0,0.0,0.0,0.34
1.0384615384615385,0.0,0.21,0.05,0.22,0.0,0.0,0.0,0.23,0.29,0.35,0.0,0.0,0.0,0.37
1.044871794871795,0.0,0.21,0.01,0.22,0.01,0.0,0.0,0.24,0.35,0.35,0.0,0.0,0.0,0.31
1.0512820512820513,0.0,0.2,0.03,0.22,0.02,0.0,0.0,0.24,0.22,0.39,0.0,0.0,0.0,0.36
1.0576923076923077,0.0,0.21,0.03,0.23,0.02,0.0,0.0,0.25,0.17,0.39,0.0,0.0,0.0,0.35
1.064102564102564,0.0,0.22,0.02,0.23,0.0,0.0,0.0,0.26,0.17,0.4,0.0,0.0,0.0,0.35
1.0705128205128205,0.0,0.21,0.01,0.26,0.0,0.0,0.08,0.28,0.15,0.41,0.0,0.0,0.0,0.39
1.0769230769230769,0.0,0.16,0.0,0.21,0.0,0.0,0.0,0.28,0.06,0.36,0.0,0.0,0.0,0.35
1.0833333333333333,0.0,0.16,0.03,0.19,0.0,0.0,0.0,0.27,0.05,0.3,0.0,0.0,0.0,0.31
1.0897435897435896,0.0,0.12,0.0,0.2,0.0,0.0,0.0,0.26,0.0,0.3,0.0,0.0,0.0,0.27
1.0961538461538463,0.0,0.11,0.0,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.0,0.0,0.0,0.26
1.1025641025641026,0.0,0.1,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.31,0.0,0.0,0.0,0.27
1.108974358974359,0.0,0.13,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.3,0.0,0.0,0.0,0.25
1.1153846153846154,0.0,0.2,0.0,0.27,0.0,0.0,0.0,0.27,0.0,0.31,0.0,0.0,0.0,0.22
1.1217948717948718,0.0,0.19,0.0,0.27,0.0,0.0,0.0,0.28,0.0,0.31,0.0,0.0,0.0,0.24
1.1282051282051282,0.0,0.22,0.0,0.26,0.0,0.0,0.0,0.27,0.0,0.33,0.0,0.0,0.0,0.23
1.1346153846153846,0.0,0.25,0.03,0.3,0.0,0.0,0.0,0.28,0.02,0.32,0.0,0.0,0.0,0.21
1.141025641025641,0.0,0.25,0.05,0.28,0.0,0.0,0.0,0.27,0.0,0.28,0.0,0.0,0.0,0.21
1.1474358974358974,0.0,0.2,0.01,0.27,0.0,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.2
1.1538461538461537,0.0,0.2,0.02,0.28,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.0,0.0,0.19
1.1602564102564104,0.0,0.22,0.01,0.23,0.0,0.0,0.0,0.21,0.0,0.25,0.0,0.0,0.0,0.19
1.1666666666666667,0.0,0.25,0.0,0.18,0.0,0.0,0.0,0.27,0.0,0.28,0.0,0.0,0.0,0.17
1.1730769230769231,0.0,0.22,0.0,0.17,0.0,0.0,0.0,0.26,0.0,0.27,0.0,0.0,0.0,0.17
1.1794871794871795,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.29,0.0,0.0,0.0,0.17
1.185897435897436,0.0,0.18,0.0,0.2,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.16
1.1923076923076923,0.0,0.18,0.0,0.2,0.0,0.0,0.0,0.28,0.04,0.25,0.0,0.0,0.0,0.19
1.1987179487179487,0.0,0.24,0.0,0.27,0.0,0.0,0.0,0.27,0.05,0.31,0.0,0.0,0.0,0.2
1.205128205128205,0.004,0.25,0.0,0.29,0.0,0.0,0.0,0.29,0.05,0.31,0.0,0.0,0.0,0.2
1.2115384615384615,0.003,0.21,0.0,0.29,0.0,0.0,0.0,0.33,0.0,0.26,0.0,0.0,0.0,0.21
1.2179487179487178,0.0,0.23,0.0,0.28,0.0,0.0,0.0,0.34,0.0,0.21,0.0,0.0,0.0,0.22
1.2243589743589745,0.0,0.21,0.0,0.22,0.0,0.0,0.0,0.33,0.0,0.15,0.0,0.0,0.0,0.25
1.2307692307692308,0.0,0.2,0.0,0.24,0.0,0.0,0.0,0.29,0.0,0.13,0.0,0.0,0.0,0.27
1.2371794871794872,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.26
1.2435897435897436,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.28,0.0,0.23,0.0,0.0,0.0,0.27
1.25,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.29,0.0,0.19,0.0,0.0,0.0,0.28
1.2564102564102564,0.0,0.17,0.0,0.29,0.0,0.0,0.0,0.33,0.03,0.19,0.0,0.0,0.0,0.26
1.2628205128205128,0.0,0.2,0.0,0.29,0.0,0.0,0.0,0.33,0.03,0.17,0.0,0.0,0.0,0.26
1.2692307692307692,0.0,0.19,0.0,0.31,0.03,0.0,0.0,0.35,0.0,0.15,0.0,0.0,0.0,0.26
1.2756410256410255,0.0,0.2,0.04,0.35,0.03,0.0,0.0,0.37,0.07,0.1,0.01,0.0,0.0,0.26
1.2820512820512822,0.0,0.22,0.0,0.35,0.03,0.0,0.0,0.34,0.07,0.05,0.0,0.0,0.0,0.34
1.2884615384615385,0.0,0.24,0.01,0.35,0.0,0.0,0.0,0.31,0.08,0.0,0.0,0.0,0.0,0.41
1.294871794871795,0.0,0.26,0.01,0.28,0.0,0.0,0.0,0.24,0.08,0.06,0.0,0.0,0.0,0.46
1.3012820512820513,0.0,0.24,0.0,0.27,0.0,0.0,0.0,0.27,0.01,0.06,0.0,0.0,0.0,0.47
1.3076923076923077,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.08,0.0,0.0,0.0,0.38
1.314102564102564,0.0,0.25,0.0,0.17,0.0,0.0,0.0,0.25,0.0,0.09,0.0,0.0,0.0,0.36
1.3205128205128205,0.0,0.23,0.0,0.16,0.0,0.0,0.0,0.29,0.0,0.06,0.0,0.0,0.0,0.35
1.3269230769230769,0.0,0.19,0.0,0.13,0.0,0.0,0.0,0.33,0.0,0.1,0.0,0.0,0.0,0.4
1.3333333333333333,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.36,0.0,0.07,0.0,0.0,0.0,0.43
1.3397435897435896,0.0,0.19,0.0,0.15,0.0,0.0,0.0,0.38,0.0,0.09,0.0,0.0,0.0,0.46
1.3461538461538463,0.0,0.21,0.05,0.2,0.0,0.0,0.0,0.44,0.0,0.04,0.0,0.0,0.0,0.31
1.3525641025641026,0.0,0.2,0.05,0.22,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.25
